video_id,Question,Answer Options,Category
566ad4e5-1ce4-4679-9d19-ef63072c848c,Where is the object that you looked at for the longest time relative to the position of man Y?,"A: The object is on the table, directly in front of man Y and slightly to his left.
B: The object is on the floor, near the television stand, to the right of man Y.
C: The object is on the table, in front of man Y and slightly to his right.
D: The object is on the couch, behind man Y and to his left.
E: The object is on the table, in front of man Y and directly centered.",Others
d8f1f126-5984-43c3-8774-45c6d6ac447c,"Why did I press hard on the patient's chest at different rates of compressions while performing CPR, given the observed changes in my attention?","A: I was focusing on the patient__ chest to ensure proper compression depth and rate.
B: I was distracted by the people around me and adjusted my compressions accordingly.
C: I was checking if the patient was breathing between each set of compressions.
D: I was trying to signal for help with my gaze towards others in the room.
E: I was ensuring that the equipment nearby was functioning correctly.",Medical Area
5111aaf5-7690-41bb-8b2d-7a109ddc6fd0,What did the viewer look at immediately after shuffling the cards and before putting a card on the table?,"A: The television screen
B: The other player's hand
C: The cards in their own hand
D: The couch cushions
E: The kitchen area",Living Room
7eaebd26-b486-4f5f-9882-8de183348c99,"Why did I place a playing card on the couch while playing with man X, considering the shifts in my attention?","A: I was trying to signal a move in our game by placing the card strategically.
B: I was distracted by the television and accidentally dropped the card.
C: I was checking if man X noticed the card placement as part of our game strategy.
D: I was organizing my cards and needed a temporary spot for one of them.
E: I was showing off my card to man X to influence his next move.",Living Room
0d271871-c8ba-4249-9434-d39ce0060e58,What did the viewer look at immediately after picking a cookie from the pack of cookies?,"A: The cheese on the table.
B: The tokens on the table.
C: The woman X's hand as she touches her face.
D: The man Z moving a token.
E: The table knife.",Kitchen
d3514422-dbe7-4f34-89a6-4aac0e12584b,What did the viewer look at immediately after shuffling the cards in his hands on the table?,"A: The zipper bag on the table
B: The woman H as she interacts with him
C: The bicycle in the background
D: The refrigerator in the kitchen area
E: The window and the outdoor view",Living Room
e1475f87-0c9d-4884-b932-140c2a0de3c3,"Why did I slice the cucumber on the countertop with the knife, given the observed changes in my attention?","A: I was focused on ensuring the cucumber slices were uniform for the salad.
B: I was distracted by the tomato and accidentally sliced the cucumber instead.
C: I was trying to clear space on the chopping board for slicing the tomato.
D: I was preparing the cucumber for a different dish entirely.
E: I was mimicking someone else's actions without realizing it.",Kitchen
0d271871-c8ba-4249-9434-d39ce0060e58,What did the viewer look at immediately after picking up the cookie from the pack?,"A: The cheese on the table.
B: The woman X's watch.
C: The man Z's face.
D: The table knife.
E: The cup of coffee.",Kitchen
be266e24-9627-4b79-84cb-1606b5743f0b,What did I look at after slicing the beef tomatoes on the chopping board with a knife?,"A: The skillet heating on the stove.
B: The bowl of whisked eggs.
C: The refrigerator to get more ingredients.
D: The kitchen sink to wash my hands.
E: The microwave to heat something.",Kitchen
44e3a281-953f-439b-aa58-01a5a362a31f,"Why did I add the diced cucumbers into the salad bowl while preparing the meal, given the observed changes in my attention?","A: I was following a recipe that required adding cucumbers after dicing them.
B: I was distracted by the tomatoes on the chopping board and added the cucumbers by mistake.
C: I was ensuring the cucumbers were properly mixed with other ingredients as I focused on the salad bowl.
D: I was trying to clean up the kitchen counter by moving the cucumbers out of the way.
E: I was mimicking someone else's actions who was also preparing food nearby.",Kitchen
d3514422-dbe7-4f34-89a6-4aac0e12584b,Where is the card that I picked from the table with my right hand located relative to the cards passed to me by the woman H?,"A: The card is on the left side of the table, in front of the cards passed to me by the woman H.
B: The card is on the right side of the table, behind the cards passed to me by the woman H.
C: The card is on the right side of the table, in front of the cards passed to me by the woman H.
D: The card is on the left side of the table, behind the cards passed to me by the woman H.
E: The card is directly below the cards passed to me by the woman H.",Living Room
c339d326-2e69-40f9-88f3-caa5c80ff3be,"Why did I use both hands to screw tightly both axle nuts after positioning the bicycle wheel into the fork, given the observed changes in my attention?","A: I was ensuring that the wheel was securely attached before proceeding with further adjustments.
B: I was distracted by the tools on the table and wanted to quickly finish this step.
C: I was checking if the wheel was properly aligned with the frame.
D: I was trying to impress someone watching me by demonstrating my strength.
E: I was preparing to use a wrench immediately afterward.",Garage
a7be6dfb-e765-4698-973b-37f222746116,What did the viewer look at immediately after picking up the mask?,"A: The computer screen
B: Man Z eating
C: Lady Y walking
D: The table with food
E: Man X squatting",Living Room
65637ec8-01e5-4152-9fc5-d6be563fc35e,Where is the object I am looking at relative to my position and the other objects in the scene during Frame 9?,"A: The cards are in O's hand, directly in front of me and slightly to the right, as I look down towards them.
B: The cards are on the couch, to the left of my current fixation point.
C: The cards are in C's hand, below my gaze direction and near the edge of the table.
D: The cards are in O's hand, above my current fixation point and near the staircase.
E: The cards are in O's hand, directly in front of me and slightly to the left, as I look up towards them.",Others
442c74f8-4d52-4f78-bf23-f8741d9b3f45,What did I look at after adding oil to the frying pan?,"A: The recipe on the counter top.
B: The sink where I put the spoon away.
C: The stove to check if it was turned on.
D: The drawer to get a spatula.
E: The countertop where I placed the oil.",Kitchen
